evidence_candidate_id,parent_candidate_id,pmid,pmcid,clinical_node_id,ingredient,title,source_path,source_sha256,section_title,locator,evidence_text,signal_types,dose_mentions,population_mentions,duration_mentions,design_signals,ai_relevance_score,reviewer_id,review_status,human_verification_required
AI-FT-EV-K4-42106847-02,EV-K4-42106847,42106847,PMC13325581,K4,magnesium,Serum trace and heavy metal exposure and IVF/ICSI outcomes: modifying effects of maternal diet in a prospective cohort.,research_v3/full_text/oa_xml/PMC13325581.html,39f11d14b6f158fc08b1f87cbe75cf661d5ec48d7dbcece5596474e2d4fd9421,Dietary patterns modify metal–IVF associations,"PMC13325581, Dietary patterns modify metal–IVF associations, html-p64","This indicates that while plant-forward, nutrient-rich diets are generally beneficial [23, 40], they may not fully counteract the reproductive toxicity of high Se concentrations when they reach the pro-oxidative phase. This underscores the need for broader environmental risk mitigation beyond nutritional optimization alone.",toxicity;risk,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-42106847-03,EV-K4-42106847,42106847,PMC13325581,K4,magnesium,Serum trace and heavy metal exposure and IVF/ICSI outcomes: modifying effects of maternal diet in a prospective cohort.,research_v3/full_text/oa_xml/PMC13325581.html,39f11d14b6f158fc08b1f87cbe75cf661d5ec48d7dbcece5596474e2d4fd9421,Conclusions,"PMC13325581, Conclusions, html-p9",Habitual diet functions as a critical modifier of environmental reproductive risks. Preconceptional dietary optimization may improve individual resilience against metal-related developmental toxicity during assisted reproduction.,toxicity;risk,,,,,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-42106847-04,EV-K4-42106847,42106847,PMC13325581,K4,magnesium,Serum trace and heavy metal exposure and IVF/ICSI outcomes: modifying effects of maternal diet in a prospective cohort.,research_v3/full_text/oa_xml/PMC13325581.html,39f11d14b6f158fc08b1f87cbe75cf661d5ec48d7dbcece5596474e2d4fd9421,Strengths and limitations,"PMC13325581, Strengths and limitations, html-p69","While our study focused on ART-specific endpoints, the fundamental biological risks identified—such as the impact of lead on early embryogenesis—likely represent universal reproductive concerns applicable to women seeking natural conception, although the magnitude of these effects may vary across different physiological contexts.",risk,,women;older women,32.3 years,cohort,5,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K4-42106847-05,EV-K4-42106847,42106847,PMC13325581,K4,magnesium,Serum trace and heavy metal exposure and IVF/ICSI outcomes: modifying effects of maternal diet in a prospective cohort.,research_v3/full_text/oa_xml/PMC13325581.html,39f11d14b6f158fc08b1f87cbe75cf661d5ec48d7dbcece5596474e2d4fd9421,Fig. 3.,"PMC13325581, Fig. 3., html-p48","For the Protein-Rich/Modern Nutritive pattern, high adherence exacerbated the reproductive toxicity of nickel and cadmium.",toxicity,,women,,,4,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-24899360-01,EV-K3-24899360,24899360,PMC4082414,K3,iron,"A rapid, simple questionnaire to assess gastrointestinal symptoms after oral ferrous sulphate supplementation.",research_v3/full_text/oa_xml/PMC4082414.xml,f1eeb98cc57ff73f7446f99243933ab99618c63c8d06f5e0e9a5ab3ba9a8a592,Results and discussion,"PMC4082414, Results and discussion, p12","Adverse events for which the gastrointestinal symptom questionnaire was most discriminatory between ferrous sulphate and placebo groups were: heartburn, abdominal pain and the presence of black stools (all p ≤ 0.03) (Table 2). The differences observed in nausea, constipation and change in bowel movements between the ferrous sulphate and placebo groups may be clinically significant but, due to the small sample size, did not reach statistical significance (Table 2).",gastrointestinal;nausea;constipation;abdominal;adverse event;harm,,,,placebo,18,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-24899360-02,EV-K3-24899360,24899360,PMC4082414,K3,iron,"A rapid, simple questionnaire to assess gastrointestinal symptoms after oral ferrous sulphate supplementation.",research_v3/full_text/oa_xml/PMC4082414.xml,f1eeb98cc57ff73f7446f99243933ab99618c63c8d06f5e0e9a5ab3ba9a8a592,Methods > Gastrointestinal symptom questionnaire,"PMC4082414, Methods > Gastrointestinal symptom questionnaire, p4","Questions for the gastrointestinal symptom questionnaire (Figure 1) were based on previously validated bowel symptom questionnaires [30,44,46,47] and included gastrointestinal symptoms commonly reported to be associated with the oral intake of ferrous iron salts: i.e. nausea, vomiting, heartburn, abdominal pain, diarrhoea, and constipation [5,19,48,49].",gastrointestinal;nausea;constipation;abdominal,,,,,12,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-24899360-03,EV-K3-24899360,24899360,PMC4082414,K3,iron,"A rapid, simple questionnaire to assess gastrointestinal symptoms after oral ferrous sulphate supplementation.",research_v3/full_text/oa_xml/PMC4082414.xml,f1eeb98cc57ff73f7446f99243933ab99618c63c8d06f5e0e9a5ab3ba9a8a592,Results and discussion,"PMC4082414, Results and discussion, p13",It is thus important to note that symptoms were being reported in the ferrous sulphate group from the first day (for example nausea and abdominal pain) and this was before the onset of black stools which was significant at 72 hours.,nausea;abdominal,,,3 days,placebo,7,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-24899360-04,EV-K3-24899360,24899360,PMC4082414,K3,iron,"A rapid, simple questionnaire to assess gastrointestinal symptoms after oral ferrous sulphate supplementation.",research_v3/full_text/oa_xml/PMC4082414.xml,f1eeb98cc57ff73f7446f99243933ab99618c63c8d06f5e0e9a5ab3ba9a8a592,Conclusions,"PMC4082414, Conclusions, p15","A short and simple-to-answer gastrointestinal symptom questionnaire was developed as a tool to measure adverse-effects for use in intervention studies with oral iron and especially when ferrous sulphate comprises one study arm. Additionally, it showed that the individual symptoms that were significantly more sensitive to the oral iron treatment were heartburn, abdominal pain and the presence of black stools.",gastrointestinal;abdominal,,,,placebo,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-24899360-05,EV-K3-24899360,24899360,PMC4082414,K3,iron,"A rapid, simple questionnaire to assess gastrointestinal symptoms after oral ferrous sulphate supplementation.",research_v3/full_text/oa_xml/PMC4082414.xml,f1eeb98cc57ff73f7446f99243933ab99618c63c8d06f5e0e9a5ab3ba9a8a592,Background,"PMC4082414, Background, p3","Self-reporting questionnaires may be used to monitor gastrointestinal symptoms in disease-specific scenarios [35,41-44], although only a few have been formally tested [36], but there is currently no gastrointestinal-specific questionnaire to identify oral iron-induced symptoms in healthy subjects [45]. The current study presents a simple one-page gastrointestinal symptom questionnaire (a) to capture the early side-effects normally associated with oral iron (ferrous sulphate) supplementation and",gastrointestinal;side effect,,,,placebo;trial,6,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-24937025-01,EV-K1-24937025,24937025,PMC4209182,K1,vitamin D/calcium,Incidence of hypercalciuria and hypercalcemia during vitamin D and calcium supplementation in older women.,research_v3/full_text/oa_xml/PMC4209182.html,faf44f01ec2f70a1586e96f96ed7d0559496f31dbe7943eecf3278a04a19b1a9,Introduction,"PMC4209182, Introduction, html-p13","Studies of toxicity after high calcium intake are rare. The RDA for calcium for older adults age 50–70 years is 1000–1200 mg/day and the recommended upper limit is 2,000mg/day (1).",hypercalcemia;hypercalciuria;toxicity;adverse event,"1200 mg/day;2,000mg/day;2000 mg daily;1700mg daily",,70 years,trial,15,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-24937025-02,EV-K1-24937025,24937025,PMC4209182,K1,vitamin D/calcium,Incidence of hypercalciuria and hypercalcemia during vitamin D and calcium supplementation in older women.,research_v3/full_text/oa_xml/PMC4209182.html,faf44f01ec2f70a1586e96f96ed7d0559496f31dbe7943eecf3278a04a19b1a9,Discussion,"PMC4209182, Discussion, html-p62",Healthcare practitioners who advise women on osteoporosis prevention seldom consider the issue of hypercalcemia and hypercalciuria by testing serum and urine calcium on an ongoing basis. It is known that 5–8% of men and women have idiopathic hypercalciuria which is a risk factor for kidney stones and one would expect that millions of men and women who take calcium supplements are in this risk group.,hypercalcemia;hypercalciuria;kidney stone;risk,,women;men,,,13,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-24937025-03,EV-K1-24937025,24937025,PMC4209182,K1,vitamin D/calcium,Incidence of hypercalciuria and hypercalcemia during vitamin D and calcium supplementation in older women.,research_v3/full_text/oa_xml/PMC4209182.html,faf44f01ec2f70a1586e96f96ed7d0559496f31dbe7943eecf3278a04a19b1a9,Introduction,"PMC4209182, Introduction, html-p11","There have been many trials of the effect of vitamin D and calcium on bone but no systematic study of potential adverse events such as hypercalcemia, hypercalciuria and kidney stones (1).",hypercalcemia;hypercalciuria;kidney stone;adverse event,,,,trial,12,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-24937025-04,EV-K1-24937025,24937025,PMC4209182,K1,vitamin D/calcium,Incidence of hypercalciuria and hypercalcemia during vitamin D and calcium supplementation in older women.,research_v3/full_text/oa_xml/PMC4209182.html,faf44f01ec2f70a1586e96f96ed7d0559496f31dbe7943eecf3278a04a19b1a9,Discussion,"PMC4209182, Discussion, html-p50",No relationship was found between episodes of hypercalcemia and hypercalciuria and either the vitamin D3 dose or serum 25OHD but 24h urine calcium was weakly related to the 12-month serum 25OHD level. The women that develop hypercalciuria appear to be different from those that develop hypercalcemia as shown in Figure 4 but we found no difference in any variables that explained this finding.,hypercalcemia;hypercalciuria;risk,600 mg;400mg;300mg,women,,placebo,12,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K1-24937025-05,EV-K1-24937025,24937025,PMC4209182,K1,vitamin D/calcium,Incidence of hypercalciuria and hypercalcemia during vitamin D and calcium supplementation in older women.,research_v3/full_text/oa_xml/PMC4209182.html,faf44f01ec2f70a1586e96f96ed7d0559496f31dbe7943eecf3278a04a19b1a9,Introduction,"PMC4209182, Introduction, html-p15",There has never been an evidence-based evaluation of the safety of calcium and vitamin D supplements despite widespread use. In this paper we report on the incidence of hypercalciuria and hypercalcemia measured prospectively as a secondary outcome in a clinical trial of vitamin D supplementation and calcium in older postmenopausal women.,hypercalcemia;hypercalciuria;safety,,postmenopausal;women,,trial,10,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-25700159-01,EV-K3-25700159,25700159,PMC4336293,K3,iron,Ferrous sulfate supplementation causes significant gastrointestinal side-effects in adults: a systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC4336293.xml,2be0dd11737ceac41febcde27b2da0a2ad4c1ae61fe3a3eea7a29e52fba75fd5,Methods > Selection and data extraction,"PMC4336293, Methods > Selection and data extraction, p10","Data were extracted independently by two authors (ZT and LS) and discrepancies were resolved before data were compiled into a database that included the following fields: (1) patient population, (2) inclusion age criteria, (3) mean age, (4) participant numbers, (5) commercial name for ferrous sulfate (if any), (6) ferrous sulfate dose, (7) frequency of dose, (8) equivalent iron content, (9) duration of the intervention, (10) hemoglobin changes from baseline to end of the intervention, (11) gastr",gastrointestinal;nausea;constipation;abdominal;adverse effect;safety,,,,randomized;placebo;meta-analysis;trial,18,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-25700159-02,EV-K3-25700159,25700159,PMC4336293,K3,iron,Ferrous sulfate supplementation causes significant gastrointestinal side-effects in adults: a systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC4336293.xml,2be0dd11737ceac41febcde27b2da0a2ad4c1ae61fe3a3eea7a29e52fba75fd5,Introduction,"PMC4336293, Introduction, p2","Gastrointestinal side-effects are the most commonly reported adverse effects associated with oral iron treatment and include nausea, flatulence, abdominal pain, diarrhoea, constipation, and black or tarry stools [11,12,13,14,15]. Most recently there have been concerns over ‘available’ iron in the colon as a risk factor for inflammatory signalling and colorectal carcinogenesis [18,20].",gastrointestinal;nausea;constipation;abdominal;adverse effect;risk,,,,,18,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-25700159-03,EV-K3-25700159,25700159,PMC4336293,K3,iron,Ferrous sulfate supplementation causes significant gastrointestinal side-effects in adults: a systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC4336293.xml,2be0dd11737ceac41febcde27b2da0a2ad4c1ae61fe3a3eea7a29e52fba75fd5,Results > Individual gastrointestinal symptoms reported,"PMC4336293, Results > Individual gastrointestinal symptoms reported, p23","Thirty three of the 43 studies reported incidences of individual gastrointestinal symptoms (Table 3). The most commonly reported symptoms were constipation, nausea and diarrhoea.",gastrointestinal;nausea;constipation,,,,,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-25700159-04,EV-K3-25700159,25700159,PMC4336293,K3,iron,Ferrous sulfate supplementation causes significant gastrointestinal side-effects in adults: a systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC4336293.xml,2be0dd11737ceac41febcde27b2da0a2ad4c1ae61fe3a3eea7a29e52fba75fd5,Discussion,"PMC4336293, Discussion, p29","have shown that pregnant women receiving oral iron supplements were, overall, more likely than controls (albeit not quite statistically significantly so) to report side effects (25.3% versus 9.91%: RR 2.36; 95% CI 0.96–5.82), particularly at doses ≥ 60 mg of elemental iron [14]. Pregnant women receiving intermittent oral iron supplementation had less side effects (mean RR 0.56; 95% CI 0.37–0.84) than those receiving daily iron supplements [15].",gastrointestinal;side effect,60 mg,pregnant;pregnancy;women;Pregnant,,placebo;trial,9,codex_ai,ai_extracted_not_human_verified,true
AI-FT-EV-K3-25700159-05,EV-K3-25700159,25700159,PMC4336293,K3,iron,Ferrous sulfate supplementation causes significant gastrointestinal side-effects in adults: a systematic review and meta-analysis.,research_v3/full_text/oa_xml/PMC4336293.xml,2be0dd11737ceac41febcde27b2da0a2ad4c1ae61fe3a3eea7a29e52fba75fd5,Results > Study characteristics,"PMC4336293, Results > Study characteristics, p16",Twenty studies (n = 3168 participants) evaluated side-effects associated with oral ferrous sulfate (20–222 mg Fe/day) against a placebo comparator (Table 1) and 23 studies (n = 3663 participants) evaluated side-effects with oral ferrous sulfate (100–400 mg Fe/day) against an intravenous iron comparator (Table 2). The result of the assessment of risk of bias for the individual studies is presented in Table A in S1 File.,gastrointestinal;risk,222 mg;400 mg,,,double-blind;placebo;meta-analysis;trial,8,codex_ai,ai_extracted_not_human_verified,true
